title,reply
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"정말 구매하고 싶네요 ㅎㅎ 개인적으로 저는 미완성된 신기능이 많은 것도 좋지만, 신기능은 적더라도 그 기능들이 아주 정교하게 다듬어진 스마트폰이 더 좋았어요. 쓸 때 뚝뚝 안 끊기니까 램 관리를 해야 되나? 용량이 벌써 이렇게 찼나? 내 폰이 벌써 닳았나..? 하는 불안감도 없고 사용하기가 편하니 되게 안정적이거든요.
색감이랑 디자인도 엄청 이쁩니다. 22년 초까지만 해도 fold와 S울트라는 가장 기능이 좋고, 가장 가격이 비싼 폰인데도 가장 안이뻐서 사고싶지만 동시에 안사고싶은 모순적 상황이 항상 있었는데 z폴드4부터는 성능도 압도적인 폰이 디자인과 색감까지 정말 이쁜데 가격도 다른거랑 별 차이 안나니 볼때마다 폰 참 잘 샀다 싶고, 또 새폰 나오면 폰 바꾸고 싶게 만듭니다. 프로세서 또한 아이폰과 우열을 가릴 의미가 없을 정도로 좋은 칩을 썼네요. (자체 칩 생산 기술력도 많이 발전했으면 좋겠어요 :) 애플도 TSMC에 외주를 주긴 하지만..) 인플레이션이 심각하니 가격이 오르는 건 당연한 거고 폴드 4 유저인 저도 당장 갈아타고 싶게 만드는 이번 폰 리뷰 잘 봤습니다. 잘 팔렸으면 좋겠어요 :)"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"사용 중인 S21+ 대비 그렇게 좋아보이진 않네요. 물론 삼성디지털프라자에 찾아가서 만져보고 판단해 볼 일이지만... 우선 AP를 스냅드래곤 최신 사양으로 넣고 급차이를 줄인 점은 좋은데 해상도는 디버프된 셈이니까 맨뉸으로 보기에도 확 좋은가 그게 중요할 듯합니다.

카메라 성능은..  뭔가 전작이 더 괜찮아 보이네요. 사진 리마스터는 한 번에 여러 장씩 돌릴 수 있었으면 좋겠는데... 여전히 한 장씩이네요."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"전작대비 크게 달라진 부분이 없다고 하기엔, CPU랑 GPU성능 개선 된걸로 충분히 크게 달라진거 아닌가 싶네요"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,배터리 늘리고 베이퍼챔버도 들어갔는데 무게 변화가 없다니 신기하다
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"이정도 성능의 칩셋이면 나중에 나올 갤럭시텝은 기대 해볼만하겠네요
이번엔 진짜 칼좀 갈았으면 좋겠어요 
칩셋이랑 디스플레이만 만듬세 좋게 만들어도 사고 싶어지는데
매번 이상한 기능 넣는다고 힘쓰지 말고 완성도와 성능으로 혁신을 보여줬으면 하네요"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"가장 좋은건 노골적인 급나누기를 줄여서 좋다고 생각함.
애플을 이길려면 그렇게 해야하지.. GOS문제도 터진 마당에 
삼성의 장점이 다시 돌아온거 같은 느낌임"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,갤럭시는 이번에도 1.0x 배율 이하에선 플래시 못 쓰게 막았던데 그 이유가 궁금합니다. 아이폰은 배율 상관없이 작동되게 해주는데 말이죠.
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,급 나누기때문에 기본형 구매는 손해보는 기분이 들었는데 이번작은 잘 나왔다는 생각이 많이드네요! 다만 너무 아이폰스러워서 삼성느낌이 드러나지않아 디자인적인 측면에선 다소 아쉽습니다.
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"개인적으로 컨투어컷 많이 불호고 벨벳의 물방을 디자인이 이쁘다고 생각했어서 디자인은 정말 맘에 드네요
사전예약혜택이 좀 빈약해서 아쉽긴하지만 넘어갈 생각입니다."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"디자인만 보면 저도 컨투어컷이 더 이쁜 거 같고 
이번 디자인은 이전에 보급형으로 나왔던 것과 거의 동일한 디자인이라 그런지 
그냥저냥한 느낌이네요~"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"갤럭시S22로 가려다가 GOS 발열이슈로 S23 기다렸는데 개선된 것 같아 다행이네요 울트라 모델만 생각하다가 막상 공개된 영상 보니 기본형이나 플러스 모델과 고민하게 되는....  앞으로 올라올 후기, 테스트 영상들이 기다려집니다 항상 도움되는 영상 감사해요~!"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"안동대던 뭐던 메이저 국내 테크튜버중에 유일하게 s23 플리커링 멘션해주는건 잇섭 뿐이네... 긍정적인 영향력 발휘 칭찬해! 다른 테크튜버들은 잘빠진 울트라만 광고하더만... 문제있는 기본, 플러스는 무시하고... 뭐를 받았느냥 마냥... ㅎㅎ 구독 안박을수가 없다. 잇섭 화이팅이다! 진정한 애국은 x같은걸 까주는거야!! s22를 미친듯이 안깟으면 s23 울트라가 이정도나 했겠나 싶다."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"잇섭님 영상 잘 봤습니다!
바다와 하늘의 색감과  천체모드로 찍지 않았을 때의 밤하늘모습이 궁금합니다!!
개인적으로 바다를 좋아하는데 부모님 갤럭시폰으로 사진찍으면 너무 과할 정도로 파랗게 나오더라고요ㅠㅠ 
바다 사진을 찍으며 색감에 대해 얘기해주시는 분이 없어 너무 궁금합니다 부탁드립니다!"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,성능향상 장난아니네여…!
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"기본형의 UWB 및 기본/플러스 모델의 QHD+ 부재... 가격이 높아진 만큼, 전 모델간의 급 차이를 많이 줄어들게 한 모습은 좋지만 아직도 아쉽긴 아쉽네요ㅜㅜㅜ
기본형의 25w 충전은 배터리 용량이 적기에 그런 차이를 둔 것은 이해 하겠지만..."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"갤럭시 23 영상을 보면 다 22랑 비교하는 것이 많네요ㅜ 갤럭시 23, 23+, 23 울트라를 서로 비교하는 영상도 궁금해요! 원신 잘 돌아간다고 홍보하던데 갤23 울트라로 돌리는 것 말고 그냥 23, 23+으로도 게임 돌려보고 울트라랑 얼마나 차이 나는지 보고싶어요!"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"이번 s23은 정신좀 차리고 만들었는지 완성도가 뛰어나네요.
디자인도 아이폰보다 더 이쁘고 급차이 나누기도 없고, 
좋은 방향으로 잘 만들어서 s23으로 구매하겠습니다."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"23 첨 봤을땐 컨투어컷이 훨 좋다고 생각했는데
보면 볼 수록 23시리즈 디자인이 
더 깔끔하고 매력적인 것 같은 느낌이 드네용"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,당연히 새로운 시리즈는  e심 지원하겠죠??  해외여행갈 때 조금이라도 편하려고 나오는 길 기다렸는데.`  전작과 별차이없다는 소리가 많았는데...  역시 ....
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,S21 -S22 기본모델 컨투어컷 보면서 플립도 그렇고 드디어 갤럭시도 예뻐지는구나 했었는데... 삼성 갤럭시의 특색이 없어져서 아쉬움. 댓글보니 호불호가 갈리는 것 같긴한데 그렇게 조롱하던 아이폰 인덕션도 뚝심있게 하니까 이뻐보이는것처럼 삼성도 컨투어컷이든 뭐든 특색 하나 잡아서 좀 길게 이어나갔으면 좋겠음
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"재미있게 잘봤습니다. 잇섭님 영상 근래들어 접해서 보고 있는데 말씀 재미있게 하셔서 업섭님 영상까지 보고 있네요. ㅎㅎ
지갑사정때문에 IT 제품들 다 구입은 못해보지만 잇섭님 영상 통해 대리만족중입니다.
PS 그리고 구성품 실화냐.."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"전면카메라는 화소가 줄어든게 오히려 좋네요. 화소수가 줄면 픽셀당 수광량이 많으니, 저조도에서는 좋겠어요."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,이번 디자인 개잘뽑음ㅋㅋ 근데 10e처럼 작은 폰은 이제 안나오나? 색깔도 플립 색깔이 바형에 들어왔으면 좋겠음 플립색이 진짜 다 기깔남
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"게속 고민하다가 어제 잇섭님 영상보고 디플가서 실물보고 울트라로 사전구매 했습니다. 지금 쓰는것도 용량이 작아서 그렇지 sd카드를 추가 할 수 있어서 그냥 쓸까 했는데 맛이 가는게 느껴져서 더 이상의 마지노선은 어렵다 싶어서 질렀네요ㅋㅋ 지금 노트8 사용중인데 딱 이 놈 만큼만 쓰자 
그 생각뿐이네요 아~ 큰 돈을 질렀지만 기부니는 참 좋습니다"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,어제 삼성매장에 23플러스 생각하고 갔었는데 기본형에 더 마음이 기울더라~ 그립감도 좋고 무엇보다 작은가방에 넣어 다니기에도 문제 없을것 같아서 기본형 구매 생각중
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"이 영상을 3일 동안 기다렸다!!!
다른 유튜버들 S23영상 올릴 때 안보고 기다린 보람이 있다
그리고 마지막에 유출에 대한 부분 저도 극히 공감합니다. 이건 삼성이 보안에 더 신경써야 한다고 생각합니다!!"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,개선이되었다고 하지만 기존 사용자가 업글하기엔 큰 매리트가 없어보이네요.. 리뷰감사합니다
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"플리커는 가변 주사율 때문이 아닐까 싶은데요.
가만히 두면 화면 전환이 필요없으니 60hz 아래로 내려가서 깜박이는 것처럼 보이고, 손을 다시 화면에 대면 플리커 사라집니다.
울트라 같은 경우 1hz 까지 주사율이 낮아지기 때문에 깜박임이 아예 없어서 플리커가 안보이는 듯 하네요."
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"적어도 스펙 부족을 이유로 아이폰을 택해야만 하는 상황이 아니게 되었다는 점에선 충분히 좋아할 만한 것 같습니다
엉덩이에 불 붙어서 앞으로 나올 스마트폰들 경쟁이 더 치열해졌으면 좋겠네요"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,노트20 울트라 2년반째 쓰는중인데 아직도 쌔폰처럼 멀쩡하고 시대에 뒤쳐지지 않음.. 명작중에 명작임. 자급제로 구매해서 그런건지 훨씬 더 오래가는 느낌도 있고. 역시 짝수년도 제품들이 좋다
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,솔찍히 삼성의 최고 플래그십 모델인 s시리즈가 글라스틱이나 서로 급나누기 이딴게 있는게 더 아닌것같아서... 가격 상승은 아쉽지만 변경점을 본다면 기본형은 생각보다 많이 안올랐고 플러스는 좀 많이 오른 느낌이고 울트라는 나름 합리적으로 오른 느낌이네요
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,개인적으로 22기본형보다 23기본형 디자인이 훨씬 깔끔하네요.
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,"디자인은 실물을 보니 생각보단 괜찮은거 같지만 전작의 디자인이 좀더 좋은거 같습니다. 울트라도 그냥 23,23+처럼나오면 더 좋지않을까 하는 생각도 있네요. 그보다 성능테스트가 궁금하네요.수치만큼 아이폰만큼 좋아졌는지 아니면 그냥 수치로만 좋은건지 기대 되내요ㅎ"
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,올해 폰 구입은 별 큰일 없으면 상당히 고민스러울거같네요. USB 통일을 이룰 아이폰15냐 새로운 스마트싱즈 당주인 갤럭시23인가…가격은 미묘한데 어차피 아이폰도 뻔할 가격이 보여서 가격은 덮어두고 그저 구입 후 3~5년 정도 만족하면서 쓸 가치만 있음 좋겠습니다.
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,가격인상은 어쩔수 없다 생각함 다만 오른 만큼 원가절감 하지 않고 스펙이 좋아졌냐가 중요 한거지
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,재료 원가가 올랐는데 판매가도 상승하는게 당연.. 그런데 확실하게 좋긴하네.
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,사실 이번 스냅드래곤 칩셋이 폴드에 들어갔을 때가 더 기대된다 폴드로 멀티태스킹할 때 쾌적하겠지 문제는 가격이 많이 오를게 확실해서 나는 꿈도 못 꿈
삼성의 새로운 갤럭시 S23 전 시리즈 언빡싱&달라진 핵심기능 7가지! 15만원 오른 가치가 있을까요?,원신 성능 측정할때 고려해야할 점이 그래픽 옵션중에 포스트 이펙트라고 있는데 갤럭시는 상 까지 설정되고 아이폰은 최상까지 설정됩니다.
